"word","sentiment","translatedContent"
"eventual","anticipation","eventual"
"eventuality","anticipation","eventualidad"
"eventuality","fear","eventualidad"
"evergreen","joy","hojas perennes"
"evergreen","positive","hojas perennes"
"evergreen","trust","hojas perennes"
"everlasting","positive","eterno"
"evict","negative","desalojar"
"evict","sadness","desalojar"
"eviction","anger","desalojo"
"eviction","disgust","desalojo"
"eviction","fear","desalojo"
"eviction","negative","desalojo"
"eviction","sadness","desalojo"
"evident","positive","evidente"
"evident","trust","evidente"
"evil","anger","mal"
"evil","disgust","mal"
"evil","fear","mal"
"evil","negative","mal"
"evil","sadness","mal"
"evolution","positive","evolución"
"exacerbate","negative","exacerbar"
"exacerbation","anger","exacerbación"
"exacerbation","fear","exacerbación"
"exacerbation","negative","exacerbación"
"exacting","negative","exigente"
"exaggerate","anger","exagerar"
"exaggerate","negative","exagerar"
"exaggerated","negative","exagerado"
"exalt","anticipation","exaltar"
"exalt","joy","exaltar"
"exalt","positive","exaltar"
"exalt","trust","exaltar"
"exaltation","joy","exaltación"
"exaltation","positive","exaltación"
"exaltation","trust","exaltación"
"exalted","joy","exaltado"
"exalted","positive","exaltado"
"exalted","trust","exaltado"
"examination","fear","examen"
"examination","negative","examen"
"examination","surprise","examen"
"exasperation","anger","exasperación"
"exasperation","disgust","exasperación"
"exasperation","negative","exasperación"
"excavation","anticipation","excavación"
"excavation","negative","excavación"
"excavation","surprise","excavación"
"exceed","anticipation","exceder"
"exceed","joy","exceder"
"exceed","positive","exceder"
"excel","anticipation","sobresalir"
"excel","joy","sobresalir"
"excel","positive","sobresalir"
"excel","surprise","sobresalir"
"excel","trust","sobresalir"
"excellence","disgust","excelencia"
"excellence","joy","excelencia"
"excellence","positive","excelencia"
"excellence","trust","excelencia"
"excellent","joy","excelente"
"excellent","positive","excelente"
"excellent","trust","excelente"
"excess","negative","exceso"
"exchange","positive","intercambiar"
"exchange","trust","intercambiar"
"excise","negative","extirpar"
"excitable","positive","excitable"
"excitation","anger","excitación"
"excitation","anticipation","excitación"
"excitation","fear","excitación"
"excitation","joy","excitación"
"excitation","positive","excitación"
"excitation","surprise","excitación"
"excite","anger","excitar"
"excite","anticipation","excitar"
"excite","fear","excitar"
"excite","joy","excitar"
"excite","positive","excitar"
"excite","surprise","excitar"
"excited","anticipation","emocionado"
"excited","joy","emocionado"
"excited","positive","emocionado"
"excited","surprise","emocionado"
"excited","trust","emocionado"
"excitement","anticipation","emoción"
"excitement","joy","emoción"
"excitement","positive","emoción"
"excitement","surprise","emoción"
"exciting","anticipation","emocionante"
"exciting","joy","emocionante"
"exciting","positive","emocionante"
"exciting","surprise","emocionante"
"exclaim","surprise","exclamar"
"excluded","disgust","excluido"
"excluded","negative","excluido"
"excluded","sadness","excluido"
"excluding","negative","Excluyendo"
"excluding","sadness","Excluyendo"
"exclusion","disgust","exclusión"
"exclusion","fear","exclusión"
"exclusion","negative","exclusión"
"exclusion","sadness","exclusión"
"excrement","disgust","excremento"
"excrement","negative","excremento"
"excretion","disgust","excreción"
"excruciating","fear","agudísimo"
"excruciating","negative","agudísimo"
"excuse","negative","excusa"
"execution","anger","ejecución"
"execution","fear","ejecución"
"execution","negative","ejecución"
"execution","sadness","ejecución"
"execution","trust","ejecución"
"executioner","anger","verdugo"
"executioner","fear","verdugo"
"executioner","negative","verdugo"
"executioner","sadness","verdugo"
"executor","trust","ejecutor"
"exemplary","positive","ejemplar"
"exemption","positive","exención"
"exhaust","negative","cansada"
"exhausted","negative","agotado"
"exhausted","sadness","agotado"
"exhaustion","anticipation","agotamiento"
"exhaustion","negative","agotamiento"
"exhaustion","sadness","agotamiento"
"exhaustive","trust","exhaustivo"
"exhilaration","joy","regocijo"
"exhilaration","positive","regocijo"
"exhilaration","surprise","regocijo"
"exhort","positive","exhortar"
"exhortation","positive","exhortación"
"exigent","anticipation","exigente"
"exigent","disgust","exigente"
"exigent","fear","exigente"
"exigent","negative","exigente"
"exigent","surprise","exigente"
"exile","anger","exilio"
"exile","fear","exilio"
"exile","negative","exilio"
"exile","sadness","exilio"
"existence","positive","existencia"
"exorcism","fear","exorcismo"
"exorcism","negative","exorcismo"
"exorcism","sadness","exorcismo"
"exotic","positive","exótico"
"expatriate","negative","expatriado"
"expect","anticipation","esperar"
"expect","positive","esperar"
"expect","surprise","esperar"
"expect","trust","esperar"
"expectancy","anticipation","expectativa"
"expectant","anticipation","expectante"
"expectation","anticipation","expectativa"
"expectation","positive","expectativa"
"expected","anticipation","esperado"
"expecting","anticipation","esperando"
"expedient","joy","conveniente"
"expedient","positive","conveniente"
"expedient","trust","conveniente"
"expedition","anticipation","expedición"
"expedition","positive","expedición"
"expel","anger","expulsar"
"expel","disgust","expulsar"
"expel","fear","expulsar"
"expel","negative","expulsar"
"expel","sadness","expulsar"
"expenditure","negative","gasto"
"expenses","negative","gastos"
"experienced","positive","experimentado"
"experienced","trust","experimentado"
"experiment","anticipation","experimentar"
"experiment","surprise","experimentar"
"expert","positive","experto"
"expert","trust","experto"
"expertise","positive","pericia"
"expertise","trust","pericia"
"expire","negative","expirar"
"expire","sadness","expirar"
"expired","negative","Caducado"
"explain","positive","explique"
"explain","trust","explique"
"expletive","anger","expletivo"
"expletive","negative","expletivo"
"explode","anger","explotar"
"explode","fear","explotar"
"explode","negative","explotar"
"explode","sadness","explotar"
"explode","surprise","explotar"
"explore","anticipation","explorar"
"explosion","fear","explosión"
"explosion","negative","explosión"
"explosion","surprise","explosión"
"explosive","anger","explosivo"
"explosive","anticipation","explosivo"
"explosive","fear","explosivo"
"explosive","negative","explosivo"
"explosive","surprise","explosivo"
"expose","anticipation","exponer"
"expose","fear","exponer"
"exposed","negative","expuesto"
"expropriation","negative","expropiación"
"expulsion","anger","expulsión"
"expulsion","disgust","expulsión"
"expulsion","fear","expulsión"
"expulsion","negative","expulsión"
"expulsion","sadness","expulsión"
"exquisite","joy","Exquisito"
"exquisite","positive","Exquisito"
"exquisitely","positive","exquisitamente"
"extend","positive","ampliar"
"extensive","positive","extenso"
"exterminate","fear","exterminar"
"exterminate","negative","exterminar"
"exterminate","sadness","exterminar"
"extermination","anger","exterminio"
"extermination","fear","exterminio"
"extermination","negative","exterminio"
"extinct","negative","extinto"
"extinct","sadness","extinto"
"extinguish","anger","extinguir"
"extinguish","negative","extinguir"
"extra","positive","extra"
"extrajudicial","fear","extrajudicial"
"extrajudicial","negative","extrajudicial"
"extraordinary","positive","extraordinario"
"extremity","negative","extremidad"
"extricate","anticipation","librar"
"extricate","positive","librar"
"exuberance","joy","exuberancia"
"exuberance","positive","exuberancia"
"eyewitness","trust","testigo ocular"
"fabricate","negative","fabricar"
"fabrication","negative","fabricación"
"fabrication","trust","fabricación"
"facilitate","positive","facilitar"
"fact","trust","hecho"
"facts","positive","hechos"
"facts","trust","hechos"
"faculty","positive","facultad"
"faculty","trust","facultad"
"fade","negative","desvanecerse"
"faeces","disgust","excrementos"
"faeces","negative","excrementos"
"failing","anger","defecto"
"failing","anticipation","defecto"
"failing","fear","defecto"
"failing","negative","defecto"
"failing","sadness","defecto"
"failure","disgust","fracaso"
"failure","fear","fracaso"
"failure","negative","fracaso"
"failure","sadness","fracaso"
"fain","anticipation","fain"
"fain","joy","fain"
"fain","positive","fain"
"fain","trust","fain"
"fainting","fear","desmayo"
"fainting","negative","desmayo"
"fainting","sadness","desmayo"
"fainting","surprise","desmayo"
"fair","positive","justa"
"fairly","positive","bastante"
"fairly","trust","bastante"
"faith","anticipation","fe"
"faith","joy","fe"
"faith","positive","fe"
"faith","trust","fe"
"faithful","positive","fiel"
"faithful","trust","fiel"
"faithless","negative","desleal"
"faithless","sadness","desleal"
"fake","negative","falso"
"fall","negative","otoño"
"fall","sadness","otoño"
"fallacious","anger","erróneo"
"fallacious","negative","erróneo"
"fallacy","negative","falacia"
"fallible","negative","falible"
"falling","negative","que cae"
"falling","sadness","que cae"
"fallow","negative","barbecho"
"falsehood","anger","falsedad"
"falsehood","negative","falsedad"
"falsehood","trust","falsedad"
"falsely","negative","falsamente"
"falsification","anger","falsificación"
"falsification","negative","falsificación"
"falsify","disgust","falsificar"
"falsify","negative","falsificar"
"falsity","disgust","falsedad"
"falsity","negative","falsedad"
"falter","fear","desfallecer"
"falter","negative","desfallecer"
"fame","positive","fama"
"familiar","positive","familiar"
"familiar","trust","familiar"
"familiarity","anticipation","familiaridad"
"familiarity","joy","familiaridad"
"familiarity","positive","familiaridad"
"familiarity","trust","familiaridad"
"famine","negative","hambruna"
"famine","sadness","hambruna"
"famous","positive","famoso"
"famously","positive","famosamente"
"fanatic","negative","fanático"
"fanaticism","fear","fanatismo"
"fancy","anticipation","lujoso"
"fancy","joy","lujoso"
"fancy","positive","lujoso"
"fanfare","anticipation","trompeteo"
"fanfare","joy","trompeteo"
"fanfare","positive","trompeteo"
"fanfare","surprise","trompeteo"
"fang","fear","colmillo"
"fangs","fear","colmillos"
"farce","negative","farsa"
"farcical","disgust","absurdo"
"farcical","negative","absurdo"
"farm","anticipation","granja"
"fascinating","positive","fascinante"
"fascination","positive","fascinación"
"fashionable","positive","de moda"
"fasting","negative","rápido"
"fasting","sadness","rápido"
"fat","disgust","grasa"
"fat","negative","grasa"
"fat","sadness","grasa"
"fatal","anger","fatal"
"fatal","fear","fatal"
"fatal","negative","fatal"
"fatal","sadness","fatal"
"fatality","fear","fatalidad"
"fatality","negative","fatalidad"
"fatality","sadness","fatalidad"
"fate","anticipation","destino"
"fate","negative","destino"
"father","trust","padre"
"fatigue","negative","fatiga"
"fatigued","negative","fatigado"
"fatigued","sadness","fatigado"
"fatty","disgust","graso"
"fatty","negative","graso"
